gene_name	ensgene	prize	type	direction	terminal	degree	betweenness	robustness	specificity	leiden_clusters	meta_cluster	source	location	general_process	specific_process	general_function	specific_function	log2FC_prot	log2FC_rna	gene_DS_status	Fig1_plot_group
HSD17B14	NA	0	protein	NA	FALSE	1	0	0.69	0.16	1	Nuclear/RBP/TF	Steiner Node	cytoplasm	metabolic process	primary metabolic process	catalytic	oxidoreductase	NA	NA	No DS	NA
HSFX1	NA	0	protein	NA	FALSE	3	4.393215503632E-4	0.92	0.1	12	Autophagy	Steiner Node	nucleus	cellular process	cellular response to stimulus	binding	protein binding	NA	NA	No DS	NA
HSPB7	NA	0	protein	NA	FALSE	3	4.246876938856E-4	0.82	0.15	5	Synaptic/ neuron	Steiner Node	nucleus	response to stimulus	response to stress	binding	protein binding	NA	NA	No DS	NA
HSPB9	NA	0	protein	NA	FALSE	2	0	0.61	0.13	8	Synaptic/ neuron	Steiner Node	nucleus	NA	NA	binding	protein binding	NA	NA	No DS	NA
IFIH1	NA	0.0971107257042032	RBP	NA	TRUE	3	2.038699217259E-4	0.65	0.04	5	Synaptic/ neuron	RBP	cytoplasm	biological regulation	regulation of biological process	binding	organic cyclic compound binding	NA	NA	No DS	NA
JAML	NA	0	protein	NA	FALSE	2	0	0.99	0.04	8	Synaptic/ neuron	Steiner Node	plasma_membrane	immune system process	leukocyte migration	binding	protein binding	NA	NA	No DS	NA
KLF4	NA	0.0817792130204267	TF	pos	TRUE	7	1.4105780468157E-3	0.68	0.03	3	Nuclear/RBP/TF	TF	nucleus	biological regulation	regulation of biological process	binding	protein binding	NA	NA	No DS	NA
KLK8	NA	0	protein	NA	FALSE	5	2.2448278027945002E-3	0.62	0	7	Metabolism	Steiner Node	extracellular	cellular process	cellular component organization	catalytic	hydrolase	NA	NA	No DS	NA
KRTAP13-2	NA	0	protein	NA	FALSE	6	4.4207043407169001E-3	0.62	0.24	10	Autophagy	Steiner Node	cytoskeleton	cellular process	cellular developmental process	NA	NA	NA	NA	No DS	NA
KRTAP5-2	NA	0	protein	NA	FALSE	1	0	0.65	0.35	4	Synaptic/ neuron	Steiner Node	cytoplasm	cellular process	cellular developmental process	NA	NA	NA	NA	No DS	NA
LBX1	NA	0	protein	NA	FALSE	3	2.567178476408E-4	0.69	0.09	5	Synaptic/ neuron	Steiner Node	nucleus	developmental process	anatomical structure development	transcription regulator	DNA-binding transcription factor	NA	NA	No DS	NA
MAGEA11	NA	0	protein	NA	FALSE	8	4.1881080523341998E-3	0.63	0.2	7	Metabolism	Steiner Node	nucleus	NA	NA	binding	protein binding	NA	NA	No DS	NA
MAL	NA	0	protein	NA	FALSE	6	1.1371385548504E-3	0.99	0.38	8	Synaptic/ neuron	Steiner Node	plasma_membrane	cellular process	ensheathment of neurons	binding	protein binding	NA	NA	No DS	NA
MAP3K7CL	NA	0	protein	NA	FALSE	3	2.5926226277230003E-4	0.86	0.12	5	Synaptic/ neuron	Steiner Node	cytoplasm	metabolic process	nitrogen compound metabolic process	binding	protein binding	NA	NA	No DS	NA
MATCAP2	NA	0	protein	NA	FALSE	2	0	0.84	0.03	10	Autophagy	Steiner Node	NA	NA	NA	NA	NA	NA	NA	No DS	NA
MYOD1	NA	0.0817792130204267	TF	pos	TRUE	10	1.7060801822448E-3	0.99	0.05	3	Nuclear/RBP/TF	TF	nucleus	biological regulation	regulation of biological process	binding	protein binding	NA	NA	No DS	NA
NANOG	NA	0.0558944713995993	TF	pos	TRUE	12	2.2446793508837E-3	0.71	0.04	1	Nuclear/RBP/TF	TF	nucleus	developmental process	maintenance of cell number	binding	organic cyclic compound binding	NA	NA	No DS	NA
PIWIL1	NA	0.0228262690559223	RBP	NA	TRUE	3	2.551460679313E-4	0.64	0.05	5	Synaptic/ neuron	RBP	nucleus	cellular process	cellular process involved in reproduction in multicellular organism	binding	organic cyclic compound binding	NA	NA	No DS	NA
PKDREJ	NA	0	protein	NA	FALSE	2	5.732543965647534e-06	0.69	0.01	7	Metabolism	Steiner Node	membrane	reproduction	sexual reproduction	transporter	transmembrane transporter	NA	NA	No DS	NA
PTF1A	NA	0.148512434704717	TF	pos	TRUE	1	0	1	0.09	3	Nuclear/RBP/TF	TF	protein complex	developmental process	anatomical structure development	transcription regulator	DNA-binding transcription factor	NA	NA	No DS	NA
RBMY1E	NA	0	protein	NA	FALSE	2	0	0.76	0.08	1	Nuclear/RBP/TF	Steiner Node	nucleus	metabolic process	nitrogen compound metabolic process	binding	organic cyclic compound binding	NA	NA	No DS	NA
RBMY1J	NA	0	protein	NA	FALSE	5	8.8279985157510002E-4	0.82	0.31	1	Nuclear/RBP/TF	Steiner Node	nucleus	reproduction	sexual reproduction	binding	protein binding	NA	NA	No DS	NA
S100A1	NA	0	protein	NA	FALSE	5	1.1522363033377001E-3	0.62	0.03	9	Synaptic/ neuron	Steiner Node	ER	biological regulation	regulation of biological process	binding	protein binding	NA	NA	No DS	NA
S100A5	NA	0	protein	NA	FALSE	2	4.621226258683781e-05	0.88	0.06	9	Synaptic/ neuron	Steiner Node	nucleus	NA	NA	binding	ion binding	NA	NA	No DS	NA
SEMA3G	NA	0	protein	NA	FALSE	2	1.2119410176065E-3	0.65	0.02	8	Synaptic/ neuron	Steiner Node	extracellular	cellular process	cellular developmental process	binding	protein binding	NA	NA	No DS	NA
SIRPB1	NA	0	protein	NA	FALSE	1	0	0.63	0.15	1	Nuclear/RBP/TF	Steiner Node	vesicle	response to stimulus	immune response	binding	protein binding	NA	NA	No DS	NA
SOX21	NA	0	protein	NA	FALSE	2	0	0.72	0.01	3	Nuclear/RBP/TF	Steiner Node	nucleus	developmental process	anatomical structure development	transcription regulator	DNA-binding transcription factor	NA	NA	No DS	NA
STRIT1	NA	0	protein	NA	FALSE	3	6.8084864436359998E-4	0.75	0.12	6	Metabolism	Steiner Node	NA	NA	NA	NA	NA	NA	NA	No DS	NA
SULT1E1	NA	0	protein	NA	FALSE	3	6.9257345499680004E-4	0.68	0.03	5	Synaptic/ neuron	Steiner Node	cytoplasm	metabolic process	cellular metabolic process	catalytic	transferase	NA	NA	No DS	NA
SULT2B1	NA	0	protein	NA	FALSE	3	3.1516641094318002E-3	0.71	0.26	5	Synaptic/ neuron	Steiner Node	extracellular	metabolic process	primary metabolic process	binding	organic cyclic compound binding	NA	NA	No DS	NA
TBC1D21	NA	0	protein	NA	FALSE	2	7.491764381433622e-05	0.64	0.33	0	Nuclear/RBP/TF	Steiner Node	extracellular	biological regulation	regulation of biological process	binding	protein binding	NA	NA	No DS	NA
TDO2	NA	0	protein	NA	FALSE	5	6.5253136446398003E-3	1	0.21	9	Synaptic/ neuron	Steiner Node	cytoplasm	cellular process	cellular component organization	binding	protein binding	NA	NA	No DS	NA
TGM5	NA	0	protein	NA	FALSE	2	1.912024627642049e-05	0.92	0.14	9	Synaptic/ neuron	Steiner Node	plasma_membrane	cellular process	cell death	catalytic	transferase	NA	NA	No DS	NA
TH	NA	0	protein	NA	FALSE	3	2.3798792206846E-3	0.97	0.13	4	Synaptic/ neuron	Steiner Node	plasma_membrane	cellular process	cellular response to stimulus	binding	protein binding	NA	NA	No DS	NA
THBD	NA	0	protein	NA	FALSE	1	0	0.65	0.16	6	Metabolism	Steiner Node	plasma_membrane	biological regulation	regulation of biological quality	binding	protein binding	NA	NA	No DS	NA
TK1	NA	0	protein	NA	FALSE	12	1.0287504076463E-2	0.68	0.28	10	Autophagy	Steiner Node	cytoplasm	cellular process	cellular component organization	binding	protein binding	NA	NA	No DS	NA
TM6SF1	NA	0	protein	NA	FALSE	2	1.76707692761E-4	0.86	0.02	5	Synaptic/ neuron	Steiner Node	lysosome	NA	NA	NA	NA	NA	NA	No DS	NA
TNFAIP8L2	NA	0	protein	NA	FALSE	2	4.6562901213089997E-4	0.64	0	11	Synaptic/ neuron	Steiner Node	cytoplasm	biological regulation	regulation of biological process	binding	protein binding	NA	NA	No DS	NA
TPD52L1	NA	0	protein	NA	FALSE	4	9.4572836853160005E-4	0.62	0.01	8	Synaptic/ neuron	Steiner Node	cytoplasm	biological regulation	regulation of biological process	binding	protein binding	NA	NA	No DS	NA
TRIM38	NA	0	protein	NA	FALSE	2	6.1500768169719998E-4	0.68	0.05	4	Synaptic/ neuron	Steiner Node	cytoplasm	biological regulation	regulation of biological process	binding	protein binding	NA	NA	No DS	NA
TSSK3	NA	0	protein	NA	FALSE	6	4.1690568047052E-3	0.72	0.09	5	Synaptic/ neuron	Steiner Node	nucleus	cellular process	cell communication	binding	protein binding	NA	NA	No DS	NA
UBD	NA	0	protein	NA	FALSE	5	2.2671186338762998E-3	0.94	0.1	5	Synaptic/ neuron	Steiner Node	nucleus	cellular process	cell activation	binding	protein-containing complex binding	NA	NA	No DS	NA
VAX1	NA	0	protein	NA	FALSE	3	9.5935369123019995E-4	0.9	0.11	9	Synaptic/ neuron	Steiner Node	nucleus	developmental process	anatomical structure development	transcription regulator	DNA-binding transcription factor	NA	NA	No DS	NA
VRTN	NA	0	protein	NA	FALSE	5	5.5264509443239999E-4	1	0.05	11	Synaptic/ neuron	Steiner Node	NA	metabolic process	nitrogen compound metabolic process	catalytic	catalytic, acting on DNA	NA	NA	No DS	NA
VSIG2	NA	0	protein	NA	FALSE	7	1.5902904859279999E-3	0.83	0.1	0	Nuclear/RBP/TF	Steiner Node	plasma_membrane	NA	NA	NA	NA	NA	NA	No DS	NA
YAE1	NA	0	protein	NA	FALSE	4	5.3049759858030002E-4	0.97	0.26	8	Synaptic/ neuron	Steiner Node	NA	metabolic process	nitrogen compound metabolic process	NA	NA	NA	NA	No DS	NA
HMDB0000058	NA	0	metabolite	NA	FALSE	20	1.9784803415365398E-2	0.88	0.2	2	Metabolism	Steiner Node	NA	NA	NA	NA	NA	NA	NA	No DS	NA
NTF4	NA	0	protein	NA	FALSE	2	3.5576053236352114e-05	0.62	0.26	12	Autophagy	Steiner Node	ER	biological regulation	regulation of biological process	binding	protein binding	NA	NA	No DS	NA
HMDB0000929	NA	0	metabolite	NA	FALSE	2	2.7700831024930002E-3	0.87	0.07	9	Synaptic/ neuron	Steiner Node	NA	NA	NA	NA	NA	NA	NA	No DS	NA
HMDB0000161	NA	0	metabolite	NA	FALSE	3	3.5005065726068001E-3	0.83	0.13	12	Autophagy	Steiner Node	NA	NA	NA	NA	NA	NA	NA	No DS	NA
TEX44	NA	0	protein	NA	FALSE	2	4.815819075238181e-05	0.98	0.14	12	Autophagy	Steiner Node	cytoplasm	NA	NA	binding	protein binding	NA	NA	No DS	NA
HMDB0001565	NA	0	metabolite	NA	FALSE	1	0	0.88	0.13	13	Metabolism	Steiner Node	NA	NA	NA	NA	NA	NA	NA	No DS	NA
HMDB0000148	NA	0	metabolite	NA	FALSE	6	6.1324129951899004E-3	0.99	0.2	12	Autophagy	Steiner Node	NA	NA	NA	NA	NA	NA	NA	No DS	NA
HMDB0000156	NA	0	metabolite	NA	FALSE	2	1.820710517715405e-05	0.94	0.12	7	Metabolism	Steiner Node	NA	NA	NA	NA	NA	NA	NA	No DS	NA
BPIFB3	NA	0	protein	NA	FALSE	2	5.5324822019278998E-3	0.99	0.08	9	Synaptic/ neuron	Steiner Node	cytoplasm	immune system process	NA	binding	lipid binding	NA	NA	No DS	NA
TEX13B	NA	0	protein	NA	FALSE	4	1.4420258670929001E-3	0.82	0.01	3	Nuclear/RBP/TF	Steiner Node	NA	NA	NA	NA	NA	NA	NA	No DS	NA
KRTAP1-1	NA	0	protein	NA	FALSE	10	8.5944758181334992E-3	0.85	0.18	10	Autophagy	Steiner Node	cytoplasm	cellular process	cellular developmental process	NA	NA	NA	NA	No DS	NA
HMDB0000191	NA	0	metabolite	NA	FALSE	5	3.8059858599057E-3	0.74	0.09	12	Autophagy	Steiner Node	NA	NA	NA	NA	NA	NA	NA	No DS	NA
ZCCHC13	NA	0	protein	NA	FALSE	3	4.8680135399500001E-4	0.61	0.04	5	Synaptic/ neuron	Steiner Node	NA	NA	NA	binding	protein binding	NA	NA	No DS	NA
HMDB0001314	NA	0	metabolite	NA	FALSE	6	4.483529595604E-4	0.87	0.11	2	Metabolism	Steiner Node	NA	NA	NA	NA	NA	NA	NA	No DS	NA
PRR20A	NA	0	protein	NA	FALSE	9	3.0872799104120002E-3	0.95	0.23	1	Nuclear/RBP/TF	Steiner Node	NA	NA	NA	NA	NA	NA	NA	No DS	NA
HMDB0014291	NA	0	metabolite	NA	FALSE	2	3.1035540285990001E-4	1	0.03	13	Metabolism	Steiner Node	NA	NA	NA	NA	NA	NA	NA	No DS	NA
HMDB0001175	NA	0	metabolite	NA	FALSE	2	2.7700831024930002E-3	0.69	0.1	9	Synaptic/ neuron	Steiner Node	NA	NA	NA	NA	NA	NA	NA	No DS	NA
